"question category","question type","is correct","question/answer text","points","attempts","random","is feedback","correct feedback text","incorrect feedback text"
"integral-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/integral-calculus/problems/problem6/question/question6.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/integral-calculus/30005-integral-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/integral-calculus/30005-integral-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem6/options/option6_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem6/options/option6_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem6/options/option6_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem6/options/option6_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"integral-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/integral-calculus/problems/problem7/question/question7.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/integral-calculus/30006-integral-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/integral-calculus/30006-integral-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem7/options/option7_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem7/options/option7_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem7/options/option7_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem7/options/option7_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"integral-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/integral-calculus/problems/problem8/question/question8.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/integral-calculus/30007-integral-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/integral-calculus/30007-integral-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem8/options/option8_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem8/options/option8_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem8/options/option8_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem8/options/option8_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"integral-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/integral-calculus/problems/problem9/question/question9.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/integral-calculus/30008-integral-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/integral-calculus/30008-integral-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem9/options/option9_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem9/options/option9_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem9/options/option9_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem9/options/option9_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"integral-calculus","mchoice","",<p>Solve the following: </p><p><img src="images/integral-calculus/problems/problem10/question/question10.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/index.php/integral-calculus/30009-integral-calculus.2"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/index.php/integral-calculus/30009-integral-calculus.2"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem10/options/option10_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem10/options/option10_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem10/options/option10_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/integral-calculus/problems/problem10/options/option10_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
