"question category","question type","is correct","question/answer text","points","attempts","random","is feedback","correct feedback text","incorrect feedback text"
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem12/question/new_question12.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43011-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43011-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem12/options/option12_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem12/options/option12_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem12/options/option12_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem12/options/option12_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem13/question/new_question13.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43012-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43012-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem13/options/option13_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem13/options/option13_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem13/options/option13_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem13/options/option13_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem14/question/new_question14.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43013-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43013-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem14/options/option14_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem14/options/option14_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem14/options/option14_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem14/options/option14_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem16/question/new_question16.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43015-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43015-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem16/options/option16_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem16/options/option16_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem16/options/option16_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem16/options/option16_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem17/question/new_question17.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43016-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43016-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem17/options/option17_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem17/options/option17_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem17/options/option17_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem17/options/option17_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem18/question/new_question18.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43017-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43017-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem18/options/option18_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem18/options/option18_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem18/options/option18_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem18/options/option18_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem19/question/new_question19.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43018-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43018-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem19/options/option19_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem19/options/option19_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem19/options/option19_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem19/options/option19_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem20/question/new_question20.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43019-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43019-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem20/options/option20_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem20/options/option20_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem20/options/option20_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem20/options/option20_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem21/question/new_question21.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43020-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43020-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem21/options/option21_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem21/options/option21_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem21/options/option21_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem21/options/option21_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem22/question/new_question22.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43021-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43021-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem22/options/option22_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem22/options/option22_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem22/options/option22_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem22/options/option22_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem23/question/new_question23.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43022-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43022-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem23/options/option23_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem23/options/option23_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem23/options/option23_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem23/options/option23_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem24/question/new_question24.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43023-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43023-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem24/options/option24_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem24/options/option24_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem24/options/option24_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem24/options/option24_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem25/question/new_question25.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43024-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43024-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem25/options/option25_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem25/options/option25_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem25/options/option25_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem25/options/option25_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem26/question/new_question26.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43025-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43025-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem26/options/option26_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem26/options/option26_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem26/options/option26_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem26/options/option26_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem27/question/new_question27.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43026-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43026-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem27/options/option27_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem27/options/option27_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem27/options/option27_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem27/options/option27_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem28/question/new_question28.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43027-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43027-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem28/options/option28_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem28/options/option28_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem28/options/option28_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem28/options/option28_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem29/question/new_question29.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43028-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43028-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem29/options/option29_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem29/options/option29_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem29/options/option29_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem29/options/option29_4.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"trig-precalc","mchoice","",<p>Solve the following: </p><p><img src="images/trig-precalc/problems/problem30/question/new_question30.jpg" alt="" /></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43029-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/trig-precalc/43029-trig-precalc.1"  target="_blank"/>Click for Complete solution</a>
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem30/options/option30_1.jpg" alt="" /></p>,"0","","","","Correct. Check the solution if needed",""
"","","TRUE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem30/options/option30_2.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p><img src="https://mathproblemsolved.com/images/trig-precalc/problems/problem30/options/option30_3.jpg" alt="" /></p>,"0","","","","Incorrect: Check solution",""
