"question category","question type","is correct","question/answer text","points","attempts","random","is feedback","correct feedback text","incorrect feedback text"
"","","FALSE",<p>Na+-K+ ATPase</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Na+-K+-2C- cotransporter</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Urea transporter</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>A placebo-controlled clinical trial is conductedto assess whether a new antihypertensive drug ismore effective than standard therapy. A total of5000 patients with essential hypertension areenrolled and randomly assigned to one of twogroups: 2500 patients receive the new drug and2500 patients receive placebo. If the alpha is setat 0.01 instead of 0.05; which of the following isthe most likely result? </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140011-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140011-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p>Significant findings can be reported with greater confidence</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>The study will have more power</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>There is a decreased likelihood of a Type II error</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>There is an increased likelihood of statistically significant findings</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>There is an increased likelihood of a Type I error</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>A sexually active 23-year-old man with multiplesex partners has dysuria and a yellow urethralexudate. Gram stain of the exudate showsnumerous neutrophils; many that containintracellular gram-negative diplococci. He hashad three similar episodes of urethritis over thepast 2 years. Which of the following propertiesof the infecting organism best explains thereinfection? </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140012-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140012-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p>Antigenic variation</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>Catalase</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Inhibition of B-lymphocyte function</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Inhibition of T-lymphocyte function</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Polysaccharide capsule</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>A 33-year-old woman comes to the physicianbecause of a 2-day history of mild nausea;increased urinary urgency and frequency; andconstipation. She also has had a 4.5-kg (10-lb)weight loss during the past 2 weeks and a 3-week history of vaginal bleeding. Pelvicexamination shows a nodular cervix with anirregular; friable posterior lip; and a rock-hard;irregular; immobile pelvic mass that extendsacross the pelvis. Examination of biopsyspecimens from the cervix and anterior wall ofthe vagina show well-differentiated keratinizingsquamous cell carcinoma. Which of thefollowing best describes the pathogenesis of thispatient's disease?(A) Inactivation of cellular p53(B) Insertion of viral promotors adjacent tocellular growth factor genes(C) Specialized transduction(D) Transactivation of cellular growthfactor genes by TAX(E) Translocation of CMYC to an Ig genepromoter </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140014-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140014-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p> Inactivation of cellular p53</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>Insertion of viral promotors adjacent tocellular growth factor genes</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Specialized transduction</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Transactivation of cellular growthfactor genes by TAX</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Translocation of CMYC to an Ig genepromoter</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>A 22-year-old man develops delusions; flatteningof affect; catatonic behavior; hallucinations; andaphasia. Which of the following symptomswould be more likely to improve if this patientwere treated with clozapine rather than withhaloperidol? </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140015-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140015-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p>Affective flattening and aphasia</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>Affective flattening and hallucinations</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Aphasia and delusions</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Catatonia and delusions</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Hallucinations and catatonia</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>After infection with measles virus; a 6-year-oldboy produces antibodies to all eight viralproteins. The next year he is again exposed tomeasles virus. Antibodies to which of thefollowing viral proteins are most likely to beprotective? </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140016-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140016-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p>Hemagglutinin</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>Matrix</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Nonstructural</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Nucleocapsid</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Polymerase</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>A 52-year-old woman comes to the physician because of a 2-day history of fever and left flank pain. She has beentreated for multiple episodes of pyelonephritis during the past 3 years. Her temperature is 37.8°C (100.1°F). Physicalexamination shows left flank tenderness. Urinalysis shows 12–18 WBC/hpf with occasional lymphocytes andmononuclear cells with features of macrophages. Cultures of urine grow 80;000 colonies/mL of Proteus mirabilis.An x-ray of the abdomen shows a 3-cm mass in the lower pole of the left kidney. Gross examination of the massafter it has been resected shows that it is yellow; 3.2-cm in diameter; and centrally but not marginally necrotic.Histologic examination of the mass shows a predominance of epithelioid cells with partially clear and granular-tofoamycytoplasm. Nuclei are eccentric; normochromic; symmetric; and without significant pleomorphism. Scatteredlymphocytes and plasma cells are intermixed. Which of the following is the most likely diagnosis? </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140018-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140018-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p>Xanthogranulomatous pyelonephritis</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>Acute pyelonephritis</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Malacoplakia</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Renal cell carcinoma; clear cell type; intermediate grade</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Renal cell carcinoma; granular cell type</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>A 28-year-old man comes to the physicianbecause of a 1-year history of pain with urinationthat has increased in severity during the pastmonth. He also has had episodes of blood in hisurine during the past 5 years. He lived in subSaharanAfrica until he came to the USA6 months ago for graduate school. Histemperature is 38°C (100.4°F); pulse is 80/min;respirations are 16/min; and blood pressure is110/84 mm Hg. Physical examination showssuprapubic tenderness. Laboratory studies show:Hemoglobin 				12.3 g/dLHematocrit 				37%Leukocyte count 			13;400/mm3Segmented neutrophils 			65%Bands 					5%Eosinophils 				5%Lymphocytes 				22%Monocytes 				3%SerumUrea nitrogen 				75 mg/dLCreatinine 				3.8 mg/dLUrineBlood 					3+RBC 					200/hpfWBC 					100/hpfRBC casts 				absentWBC casts 				absentImaging studies show bilateral hydroureter andhydronephrosis and foci of calcification in theregion of the bladder. A biopsy specimen of thebladder shows marked chronic inflammationwith fibrosis and scattered granulomas. Which ofthe following best explains the biopsy findings? </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140020-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140020-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p>Schistosomiasis</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>Exposure to a chemical toxin</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Interstitial cystitis</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Malacoplakia</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Vesicoureteral reflux</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>A 38-year-old man who recently immigrated to the USA comes to the physician because of a 1-month history ofcough and a 4.5-kg (10-lb) weight loss. Physical examination shows no abnormalities. A chest x-ray shows a rightupper lobe infiltrate. One of three sputum samples is positive for acid-fast bacilli. Treatment with isoniazid;rifampin; ethambutol; and pyrazinamide is started. Which of the following should be added to the medicationregimen to prevent neurologic toxicity in this patient? </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140022-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140022-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p>Vitamin B6 (pyridoxine)</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>Folic acid</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Nicotinic acid</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Vitamin B12 (cyanocobalamin)</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Vitamin C</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>A 12-year-old girl is brought to the emergency department by her parents because of a 3-day history of fever and a12-hour history of lethargy. Her parents say that she has been sleeping most of the day and has been unresponsivewhen awake. Her temperature is 39.2°C (102.6°F). Physical examination shows numerous petechial hemorrhagesand nuchal rigidity. A lumbar puncture yields cloudy cerebrospinal fluid (CSF) that clots in the collection tube.Microscopic examination of the CSF shows numerous segmented neutrophils; and a Gram stain shows gramnegativediplococci. Which of the following is the most likely causal organism? </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140023-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140023-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p>Neisseria meningitidis</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>Haemophilus influenzae</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Mycoplasma pneumoniae</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p> Salmonella typhi</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Streptococcus pneumoniae</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>A technician wants to determine whether cytomegalovirus (CMV) DNA is present in the blood of a bone marrowtransplant recipient. DNA purified from the leukocytes of the patient is reacted in a mixture containingoligonucleotides specific for CMV DNA; thermostable DNA polymerase; and nucleotides. Repetitive cycles ofheating and cooling are performed; and the reaction product is detected by gel electrophoresis. The technician mostlikely used which of the following laboratory procedures on this patient's blood? </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140024-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140024-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p>Polymerase chain reaction</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>Northern blotting</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Reverse transcription</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Southern blotting</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Western blotting</p>,"0","","","","Incorrect: Check solution",""
"usmle-step1","mchoice","",<p>A 6-year-old boy from rural Mississippi isbrought to the physician by his mother becauseof a 6-month history of lethargy; he also has hada 4-kg (9-lb) weight loss during this period. Themother says her son used to be active; oftenplaying outside without wearing his shoes. Thepatient is at the 10th percentile for height and12th percentile for weight. He appears pale.Physical examination shows pale oral mucosa.Laboratory studies show iron deficiency anemia.Microscopic examination of the stool showsthin-shelled ova. Which of the following is themost appropriate pharmacotherapy for thispatient? </p><p></p>,"10","1","1","TRUE",<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140025-usmle-step1"  target="_blank"/>Click for Complete solution</a>,<a href="https://www.mathproblemsolved.com/index.php/usmle-step1/140025-usmle-step1"  target="_blank"/>Click for Complete solution</a> 
"","","TRUE",<p>Mebendazole</p>,"0","","","","Correct. Check the solution if needed",""
"","","FALSE",<p>Doxycycline</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Ivermectin</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Mefloquine</p>,"0","","","","Incorrect: Check solution",""
"","","FALSE",<p>Trimethoprim-sulfamethoxazole</p>,"0","","","","Incorrect: Check solution",""
